orderNo,startTime,endTime,speaker,contentType,transcript,disfluency1,disfluency2,translation
56,2461.656999,2465.95702,2,speech,"[COUGH] Negative అసలు అనడం రాకా అందలో చాలా మజా అందలో ఆ",1000000000,NULL,"Can’t tell negative, so much fun in that"
57,2465.95702,2466.390993,1,overlap,NULL,NULL,NULL,NULL
58,2466.390993,2470.228677,2,speech,"Easy pick చేసి అది పెట్టాను అది ఇప్పుడు newspaper లో కూడా ఆ",00000000001,NULL,"I did easy pick and put it in the newspaper now"
59,2470.262813,2470.446125,1,speech,ఆ,1,NULL,
60,2470.446125,2470.51945,2,overlap,NULL,NULL,NULL,NULL
61,2470.51945,2471.905004,2,speech,"విపక్షాలతో అంత easy కాదు",NULL,NULL,"Not so easy with the opposition"
62,2471.905004,2472.77295,1,speech,"Easy కాదు[LAUGH]",01,NULL,"Not easy"
63,2472.77295,2474.057851,2,speech,"అది they have taken it",NULL,NULL,"That they have taken it"
64,2474.193999,2479.452852,1,speech,"అదే ఇంకోటి మీరు మీరు act చేసిన దాంట్లో ఆ Athadu cinema అనుకుంట అన్ని సువ",0011000100001,NULL,"That's it. Another is, I think, "Athadu" cinema, in which you have acted all"
65,2479.452852,2481.875039,2,overlap,NULL,NULL,NULL,NULL
66,2481.920422,2482.348722,2,speech,ఆ,1,NULL,
67,2482.422469,2483.622277,1,speech,"viral content అది అయితే",NULL,NULL,"That is the viral content"
68,2483.622277,2492.188282,2,speech,"అదదే అదే అదే అంటే అక్కడ ఆ రచయిత ప్రతిభేవిటంటే మ్మ్చ్ కొట్టడాన్ని చాలా సున్నితంగా చెప్పాడు",1110010010000,NULL,"That only means that the author says that the beating is very gentle."
69,2492.378322,2493.081756,1,speech,hmm,1,NULL,
70,2493.223577,2506.106408,2,speech,"అదో అంటుగట్టినట్టు ఆ మొక్కకి నీళ్లు పోసినట్టు చాలా hmm బ ఆ శ్రద్ధగా శ్రద్ధగా కొట్టడం అనే మాట ఎక్కడ ఇప్పుడు అది actualగా ఏవిటంటే అది చాలా జ హ్మ్మ్ Virodagvasam అంటారు ఆ",001000010111000000000011001,NULL,"It's like it's grafted; it's like watering that plant. Where is the word 'diligently beating'? Actually, what it implies now is that it's known as 'virodagvasam'."
71,2506.106408,2506.585977,1,overlap,NULL,NULL,NULL,NULL
72,2506.585977,2507.884533,2,speech,"శ్రద్ధగా కొట్టరెవడు శ్ర",001,NULL,"No one beats diligently"
73,2507.884533,2508.28216,1,overlap,NULL,NULL,NULL,NULL
74,2508.28216,2510.990946,2,speech,"చేస్తాడు శ్రద్ధగా ఇస్తిరి చేస్తాడు ఆ శ్రధ",000010,NULL,"He does it, iron diligently and care"
75,2510.990946,2511.702889,1,overlap,NULL,NULL,NULL,NULL
76,2511.836201,2512.088642,1,speech,hmm,1,NULL,
77,2512.088642,2516.995137,2,speech,"మ్మ్ శ్రద్ధగా చదువుకుంటాడు శ్రద్ధగా కొట్టడం ఏంటి [LAUGH] అది Telugu లో Virodagvasam అంటాం",100000100000,NULL,"He studies diligently, what is beating diligently, it is called Verodhabhasam in Telugu"
78,2516.995137,2517.404104,1,overlap,NULL,NULL,NULL,NULL
79,2517.404104,2519.080431,2,speech,"డు aspect ని positive గా చెప్ప",101000,NULL,"Say the aspect positively"
80,2519.122977,2519.783864,1,overlap,NULL,NULL,NULL,NULL
81,2519.783864,2521.868637,2,speech,"Negativeగా చెప్పడం అది అక్కడ workout అయ్యింది బాగా",NULL,NULL,"Saying negative, it was more workout there."
82,2521.868637,2522.464286,1,speech,hmm,1,NULL,
83,2522.736583,2528.800861,2,speech,"ఆత అది అది ఒకసారి establish అయిపోయిన తరువాత characterఉ ఈ character ఏవిటి అవ్వడానికి negative అయినా",11100001000000,NULL,"After it is established once the character is negative, whatever this character becomes"
84,2528.817879,2529.322763,1,speech,hmm,1,NULL,
85,2529.838992,2531.963475,2,speech,"ఈ character ద్వారా heroని లేపడానికి ప్రయత్నం",NULL,NULL,"Try to elevate the hero through this character"
86,2531.963475,2532.664072,1,overlap,NULL,NULL,NULL,NULL
87,2532.664072,2533.239866,2,speech,హలుమ,NULL,NULL,Haluma
88,2533.256885,2534.385782,1,overlap,NULL,NULL,NULL,NULL
89,2534.516258,2547.612034,2,speech,"ఆడు మగాడ్రా బుజ్జి అంటే ఏ cinema కైనా further ఏ character కైనా ఏ కథ అయినా సరే hero అద్భుతగా లేవాలంటే villian పరమోత్ కుష్ఠ మానవుడై ఉండాలి అంటే బాగా strong అయితేనే అట్లాంటి వాడితో దెబ్బలాడితేనే అది మగతనం అది",NULL,NULL,"Aadu Magadra Bujji means any cinema, further any character, any story, whatever the hero is, if he wants to rise up wonderfully, the villain must be a leper person, that is, if he is very strong, if he is hit by such a person, then that is masculinity."
90,2547.612034,2548.112338,1,overlap,NULL,NULL,NULL,NULL
91,2548.112338,2548.590601,1,speech,అర్థమైంది,NULL,NULL,Understood
92,2548.590601,2553.45507,2,speech,"ఈ వ వ వాడి కన్నా equal వాడు వాడి కన్నా చిన్న వాడిని కొట్టడం అది correct కాదు",111000000000000,NULL,"It is not correct to hit a person who is equal to him, who is younger than him"
93,2553.491944,2553.886207,1,overlap,NULL,NULL,NULL,NULL
94,2553.886207,2557.789128,2,speech,"అదీ that helps అంటే negative [BREATH] ఇంకొక side నుంచి heroని లేపే",00000100000,NULL,"That helps means negative raises the hero from another side"
95,2557.789128,2558.206083,1,overlap,NULL,NULL,NULL,NULL
96,2558.206083,2570.283582,1,speech,"అర్ధమైంది అర్ధమైంది and ఇంకోటి ఇప్పుడు industry aspectలో ఆలోచిస్తే చాలా మంది అడుగుతుంటారు industry కి రావాలంటే ఎం qualities ఉండాలి అది ఇది అని నేను actually అడుగుదాం అనుకున్నాను industry any craft twenty four craftsలో ఏ craftకి రావాలన్న ఉండకూడనిది ఏదైనా ఉందా",110000000000000000000000000000000000,NULL,"understood and now if we think about the industry aspect, many people ask what qualities should be required to enter the industry, so I actually thought let's ask, is there anything that should not be there to enter any craft in the industry any craft twenty four crafts."
97,2570.771447,2572.243552,2,speech,"ఒక ఉండాల్సింది passion",NULL,NULL,"A must have passion"
98,2572.288935,2572.69738,1,speech,ఆ,1,NULL,
99,2573.789404,2575.576352,2,speech,"అంటే passion ఉంటె ఇంక వాడూ",NULL,NULL,"means if you have passion, use it more"
100,2575.576352,2576.027343,1,overlap,NULL,NULL,NULL,NULL
101,2576.027343,2578.495033,2,speech,"అహ ఈ ఉండకూడనిది అంటే సందర్భాన్ని బట్టి ఇప్పుడూ",1100000,NULL,"What should not be is depending on the context, now"
102,2578.495033,2578.869441,1,speech,hmm,1,NULL,
103,2578.934679,2587.529048,2,speech,"ఆ మనం చాలా వినయంగా ఉం అతి వినయం ఓధమ్మా అంటారు మనం అ సరే sir అని ఏంటి కాలు మీద కాలు అప్పుడే see ఎట్లా so",1000100000100000000000,NULL,"If we are very humble, they say that more humble is no need, we say okay sir and then what is the leg on the leg? Just see how so"
104,2587.529048,2588.084987,1,speech,"Judge చేయలేం yeah",001,NULL,"We can’t judge"
105,2588.084987,2588.379976,2,overlap,NULL,NULL,NULL,NULL
106,2588.379976,2588.68631,2,speech,పడికె,1,NULL,
107,2588.68631,2588.986971,1,overlap,NULL,NULL,NULL,NULL
108,2588.986971,2592.385008,2,speech,"ఈ ప్రస్తుతం అప్పు అడిగా వాడి వాడి nature ఉంటుంది ఒకడికి",000011000,NULL,"At present, one has the nature of asking for a loan"
109,2592.385008,2592.762253,1,speech,hmm,1,NULL,
110,2593.03455,2593.888314,2,speech,"వాడికి ఇది ఇష్టం",NULL,NULL,"He likes it"
111,2593.939369,2594.27974,1,overlap,NULL,NULL,NULL,NULL
112,2594.27974,2602.740797,2,speech,"వాడి ప్రకారం మనిషికొ ఇప్పుడు కొత్తగా పెళ్లైన పిల్లాకి కాపురానికి వెల్తే Hyderabad నుంచి Dehradunన్కి పట్టుకుపోతాడు",NULL,NULL,"According to him for every man, now a newly married girl will go to her mother-in-law house, she will fly to Dehradun from Hyderabad."
113,2602.740797,2603.259863,1,speech,hmm,1,NULL,
114,2603.296737,2608.291682,2,speech,"అక్కడ ఎట్లుంటుందో వాతావరణం ఎట్లుంటదో ఆ మొగుడు ఎలా ప్రవర్తిస్తాడో మావగారు ఎలంటూ",NULL,NULL,"How will be the weather, how will that husband behave, how will the father-in-law"
115,2608.291682,2608.887331,1,overlap,NULL,NULL,NULL,NULL
116,2608.887331,2612.793089,2,speech,"ఆ so total change ని ఎట్లా కా ఎట్లా manage చేస్తుంది అమ్మాయి",10000111000,NULL,"How does the girl manage that so total change?"
117,2612.793089,2613.346192,1,speech,hmm,1,NULL,
118,2613.408593,2616.293238,2,speech,"వాడి తత్వాన్ని బట్టి వాడికి coffee వేడిగుండాలి",NULL,NULL,"Depending on the person's philosophy, the coffee should be hot"
119,2616.335784,2616.979653,1,speech,hmm,1,NULL,
120,2617.022199,2622.261077,2,speech,"వీడు చల్లగా ఉండి ఎక్కువ రెండు  packetల sugar so same thing జీవితం అన్ని నేర్పతది మనం",NULL,NULL,"He is cold and more than two packets of sugar so same thing life will teach all, we"
121,2622.261077,2622.689377,1,overlap,NULL,NULL,NULL,NULL
122,2622.689377,2623.540305,2,speech,నానట్టు,1,NULL,
123,2623.611215,2623.872166,1,speech,Right,NULL,NULL,Right
124,2623.872166,2624.901789,2,speech,"తం అందరి సరదా తీరుస్",1001,NULL,"Everyone's fun"
125,2624.901789,2625.525802,1,overlap,NULL,NULL,NULL,NULL
126,2625.537148,2626.904305,2,speech,"అన్నీ నేర్పుతుంది",NULL,NULL,"Teaches everything"
127,2626.915651,2627.338278,1,speech,hmm,1,NULL,
128,2627.338278,2635.736934,2,speech,"నువ్ ప్రొఫ్ కొత్తలో మనం ఎల్లనఅం అనుకో తెల్లగా white and white dress ఏసేవాళ్ళు ఎవరు white and white dress వేస్తే ఒక అప్పట్లో fashion బూట్లు",1100000000000000000000,NULL,"In the new when we went, white, wear white and white dress, who wears white and white dress, a fashion shoes at that time."
129,2635.802172,2636.375129,1,overlap,NULL,NULL,NULL,NULL
130,2636.375129,2640.124884,2,speech,"కా ప్యాంటు అ జోబిలో ఉండే penఉ సిగ్ అన్నీ వై",101000001,NULL,"A pen in a trouser pocket, cigarette everything"
131,2640.124884,2640.417036,1,overlap,NULL,NULL,NULL,NULL
132,2640.417036,2642.272058,2,speech,"ఆ white ఎవడైనా ఉంటె టక్కని లెగిసి నిలబడేవాడ్ని నేను",NULL,NULL,"I used to stand up immediately to anyone who was in that white"
