orderNo,startTime,endTime,speaker,contentType,transcript,disfluency1,disfluency2,translation
34,2552.587433,2557.519856,1,speech,"but everybody in the startup equal system for some reason I always thinks founders are patient",NULL,NULL,"But everybody in the startup has equal system, for some reason I always think founders are patient"
35,2557.622921,2557.991013,2,speech,ఔను,NULL,NULL,yes
36,2557.991013,2559.227799,1,speech,"we hustle but we are patient",NULL,NULL,"We hustle but we are patient."
37,2559.246204,2559.754169,2,speech,right,NULL,NULL,right
38,2560.114899,2563.041224,1,speech,"I think the patient అనే aspectకి time పడతది",NULL,NULL,"I think the patient aspect needs time"
39,2563.041224,2563.574956,2,speech,"అర్ధమైంది అర్ధ",01,NULL,understood
40,2563.574956,2567.723344,1,speech,"a patient అంటే ఆ patient in research patient in having data ready",000100000000,NULL,"A patient means a patient in research, patient in having data ready."
41,2567.723344,2568.55523,2,speech,"అవును అవును అవును",011,NULL,yes
42,2568.628849,2574.087641,1,speech,"ఇప్పుడు నా దెగ్గర ఇప్పుడు example Vamshi if you have you say that you know you have about two million subscribers",11100011100011000000,NULL,"Now for example Vamsi,you say that you have about two million subscribers"
43,2574.087641,2574.521989,2,overlap,NULL,NULL,NULL,NULL
44,2574.521989,2575.604177,1,speech,"or three million ten million",NULL,NULL,"or three million, ten million"
45,2575.688035,2577.280175,2,speech,"yeah hopefully I'll I'll reach స~",001001,NULL,"yeah hopefully I'll reach"
46,2577.280175,2577.658126,1,speech,"you will",NULL,NULL,"you will"
47,2577.658126,2579.32926,2,overlap,NULL,NULL,NULL,NULL
48,2579.32926,2582.222457,1,speech,"ten million subscribers నీకు ఒక్కొక్కలు ఒక్కో రూపాయి pay చేసింది అనుకోండి",NULL,NULL,"Imagine each of the ten million subscribers have paid you one rupee"
49,2582.222457,2582.859255,2,speech,hmm,1,NULL,
50,2583.312007,2584.232235,1,speech,"అప్పుడు you are attractive",NULL,NULL,"Then you are attractive"
51,2584.265364,2585.237124,2,speech,"right right అవును",110,NULL,Yes
52,2585.237124,2588.572031,1,speech,"So our knowledge nuance లేనిది VC firms cannot also invest",NULL,NULL,"So without our nuance knowledge VC firms also cannot invest."
53,2588.574844,2592.551097,2,speech,"of course in fact నాకు నాకేం అనిపిస్తుంది అంటే I don't know whether this is the right term to use or not",110010000000000000000,NULL,"In fact what i feel is i don't know whether this is the right term to use or not"
54,2592.554778,2592.92655,1,speech,hmm,1,NULL,
55,2592.970721,2597.535052,2,speech,"ఆ ఒచ్చిన benf beneficiaries కానివ్వండి లేకపోతేయ్ వచ్చిన women registrations కాని",1010000000,NULL,"Be those beneficiaries or the women registrations we have received"
56,2597.535052,2597.774311,1,speech,hmm,1,NULL,
57,2597.774311,2599.566915,2,speech,"మీదెగ్గర ఉండి ఆ support తీసుకున్న వాళ్ళు",001000,NULL,"Those who were close to you and took support"
58,2599.566915,2599.872431,1,speech,hmm,1,NULL,
59,2599.872431,2610.68327,2,speech,"ఎంత వరకు loyalగ ఉండి కమ్ continue అవుతారు అని ఇంకో question ఉంది నాకు ఎందుకు అంటే ఒక program అయిపోయింది ఆ తెలిసిపోయింది ఇంకో పది మంది వస్తారు అని నేను చూస్తుంటే దా  అని తీసుకెళ్లిపోయే వాళ్ళు చాలా  మంది రావొచ్చు like is that happening like that",00001000000000000100000000000000000100000,NULL,"There is another question I have, to what extent will they be loyal and continue to come? Why? Because one program is over, I know I think ten more people will come to take them away and a lot of people may come.is that happening like that?"
60,2611.158108,2617.713812,1,speech,"మా challenge అని interesting ఏందంటే ఆ hmm see WE HUBలో మనం చేసిన వాళ్ళు చానా మంది we have incredible entrepreneurs",0000011100000000000,NULL,"What is interesting about our challenge is, we have done so many incredible entrepreneurs in WE HUB"
61,2617.713812,2618.137117,2,speech,right,NULL,NULL,right
62,2618.22914,2623.790998,1,speech,"మనతోనే మన చానా ఇప్పుడు WE HUBల నేను first start చేసినప్పుడూ ఒక news paper అయన ఒచ్చి అడిగిండు",1110000000000000,NULL,"When I first started WE HUB, one newspaper person asked us."
63,2623.820446,2624.181175,2,overlap,NULL,NULL,NULL,NULL
64,2624.181175,2625.377471,1,speech,"WE HUBకి ambassador ఎవరు అని",NULL,NULL,"Who is WE HUB's ambassador?"
65,2625.377471,2625.752924,2,speech,hmm,1,NULL,
66,2626.198315,2629.330909,1,speech,"నేను అప్పటిదాకా ఆలోచించలేదు మనకి ఒక we are a government  entity",00011000000,NULL,"I did not think till then that we are a government entity"
67,2629.330909,2629.63709,2,overlap,NULL,NULL,NULL,NULL
68,2629.63709,2631.653427,1,speech,"entityకి ambassador ఏంది అని చెప్పి ఆలోచించలేదు",NULL,NULL,"I did not think about what the entity ambassador was"
69,2631.653427,2632.157712,2,speech,hmm,1,NULL,
70,2632.286544,2635.198145,1,speech,"but ఒక five yearsల we are able to create about three hundred ambassadors",0100000000000,NULL,"But in five years, we are able to create about three hundred ambassadors"
71,2635.198145,2635.669302,2,speech,crazy,NULL,NULL,crazy
72,2635.669302,2636.438613,1,speech,"women founders",NULL,NULL,"women founders"
73,2636.438613,2636.935536,2,speech,crazy,NULL,NULL,crazy
74,2636.990749,2644.705941,1,speech,"so వాళ్ళు చేస్తున్నారు but మీరు అన్న question ఐతే చానా valid మనతోనే support తీసుకొని ఒక level కి వెళ్లినాక we also make sure that they go to places",10000000000000000000000000,NULL,"They are doing it but your question is so valid. If they take support from us and go to a level, we also make sure that they go to places."
75,2644.757474,2645.22495,2,speech,అవును,NULL,NULL,yes
76,2645.324334,2646.362352,1,speech,"but challenge ఏమితందంటే",NULL,NULL,"but the challenge is"
77,2646.362352,2647.337793,2,overlap,NULL,NULL,NULL,NULL
78,2647.337793,2647.624905,1,speech,yeah,NULL,NULL,yeah
79,2647.624905,2648.022443,2,overlap,NULL,NULL,NULL,NULL
80,2648.243298,2652.108256,1,speech,"వాళ్ళు ఇంకా ఇంతే our job is WE HUB is not to shine this spotlight on ourself",NULL,NULL,"They are still like that and our job is not to shine the spotlight on ourselves in WE HUB"
81,2652.108256,2652.594136,2,speech,hmm,1,NULL,
82,2652.656711,2655.457886,1,speech,"Our job is to make sure that we shine the spotlight on others.",NULL,NULL,"Our job is to make sure that we shine the spotlight on others."
83,2655.47629,2655.792849,2,speech,ఓ,1,NULL,
84,2655.792849,2663.728895,1,speech,"అంటే వేరేవాళ్లు బాగా grow కావలి but challenge ఏమైంతుంది అంటే  మన దేగ్గెర తీసుకున్న program ఏ ఇంకెవరో diversity ఒక పెద్ద aspect కదా incubators లో",00000000000000100000000,NULL,"It means that other people have to grow well, but the challenge is, the program that we have offered to Diversity, which is a big aspect right in incubators"
85,2663.728895,2664.27367,1,overlap,NULL,NULL,NULL,NULL
86,2664.442992,2667.674833,1,speech,"ఇదేదాన్ని మల్లి ఇంకో దేగ్గెరకి పోయి నేర్చుకుంటరు so yeah that is",0000001100,NULL,"They go somewhere else and learn the same,that is"
87,2667.674833,2668.193842,1,overlap,NULL,NULL,NULL,NULL
88,2668.193842,2669.990127,2,speech,"because multiple options కనపడుతున్నప్పుడు",NULL,NULL,"Because when we see multiple options"
89,2670.04615,2674.067174,1,speech,"yeah yeah but problem ఏంటంటే ఈ దీనిఅన్నిట్ల they are getting distracted from what they స్~",110001000000001,NULL,"But the problem is with all these they are getting distracted from what they"
90,2674.067174,2674.970401,2,speech,"nice to do right right",00011,NULL,"nice to do"
91,2674.977763,2677.679552,1,speech,"but that is only about three four percent",NULL,NULL,"but that is only about three four percent"
92,2677.753171,2678.066048,2,speech,hmm,1,NULL,
93,2678.066048,2680.867222,1,speech,"but remaining nighty six  percent are just incredible incredible చ",00000000011,NULL,"but the remaining ninety six percent are just incredible"
94,2680.867222,2681.511382,2,overlap,NULL,NULL,NULL,NULL
95,2681.511382,2695.428911,2,speech,"Also Deepti గారు ఇప్పుడు ఆ based on my perception అంటే నేను చూస్తున్నదని బట్టి మీ interviews చూస్తున్నదని  బట్టి మీరు చెప్పే విధానంబట్టి I start I don't know somehow ఆ ఆ WE HUBలో technology side ఎక్కువ scope లేదు అని నాకనిపించింది  I wanted to correct it if I'm wrong.",00001000001010000000011000011000000000000000000,NULL,"Also Ms Deepti now based on my perception after watching your interviews, based on the way you say according to the policy, I don't know somehow WE HUB doesn't have much scope in technology side. I want to correct it if I am wrong"
96,2695.428911,2695.550381,1,speech,yeah,NULL,NULL,yeah
97,2695.550381,2704.656958,2,speech,"ఎందుకంటే మీరు చెప్పేత చెప్పేటప్పుడు water promoted this any handloom person any person whose having a different idea pickels idea ఉన్న పర్లేదు అట్లాంటివి వినబడ్డాయి నాకు మీ comments లో",001000000000000000000000000,NULL,"Because when you say water promoted this, any hand loom person whose having a different idea. even pickles idea also I have heard similar things in your comments"
98,2704.656958,2705.39314,1,overlap,NULL,NULL,NULL,NULL
99,2705.606633,2708.477744,2,speech,"when the website కూడా కొంచం kind of social welfare websiteల కనిపడింది నాకు",100000000000,NULL,"The website also I found its as some kind of social welfare website"
100,2708.477744,2708.691237,1,overlap,NULL,NULL,NULL,NULL
101,2708.691237,2709.294907,1,speech,"tough was",NULL,NULL,"tough was"
1,2709.351738,2720.260674,2,speech,"ఆ how far is it true అంటే technology side ఇప్పుడు చాల మంది women ఉంటారు నాకు తెలిసిన వల్లే నా collegues ఉండే నా పాత companyలో collegues కూడా they have very great thought process on startups అలంటి వాళ్ళు technology driven startups కోసం plan చేస్తున్నారు",10000010000000000110000000000000000000000,NULL,"How far is it true? There are many women in technology side now. Because I know my colleagues are in my old company. They have a very great thought process on startups. Such people are planning for technology driven startups."
